RESP_ID,SUR_SCORE,MASKED_IP,CRT_DT,COUNTRY_CODE,REGION
13862487,4,"MTg1,Dc5MDU4MA==",2/15/2018 0:09,,
13862803,10,"MTExOTg4MTA5,A==",2/15/2018 0:26,US,california
13862998,10,"MTAy,zk1,jg5MA==",2/15/2018 0:36,AU,victoria
13863961,8,MTU5OTc4MzUwMg==,2/15/2018 1:35,DE,bayern
13864159,8,"ODAwMDcw,jM0",2/15/2018 1:46,US,california
13864366,10,",DA0MjI0MDM1",2/15/2018 2:00,US,california
13864548,5,"MzQ5,jM2OTc4,A==",2/15/2018 2:11,,
13864724,10,"MjAx,DQ5,TA5Mg==",2/15/2018 2:22,AU,new south wales
13865314,10,"MzYzODkw,zgyMg==",2/15/2018 3:02,,
13865502,8,",DEw,DMz,zEz",2/15/2018 3:17,,
13865902,10,"MzAyOTcz,DE2,w==",2/15/2018 3:53,AU,victoria
13866737,9,MTA4MjU4MzY1OQ==,2/15/2018 5:04,,
13867508,7,MTk3MDgwMjgyMQ==,2/15/2018 6:20,,
13868022,10,MTAyMTM0ODM0OQ==,2/15/2018 7:07,,
13868515,10,"MTQ4,Dky,zQ3OA==",2/15/2018 7:43,DE,berlin
13868959,5,"MTQ3,jQ0,TM5Mw==",2/15/2018 8:10,,
13869474,10,MjE5MzE5ODMxOA==,2/15/2018 8:38,DK,hovedstaden
13869482,9,",zgwOTYy,zU0",2/15/2018 8:39,CH,luzern
13869733,1,"MTM4,TY0MTg3MA==",2/15/2018 8:51,NL,noord-holland
13869923,8,"MTM4,DYx,jczOA==",2/15/2018 9:01,,
13870031,10,"MTUx,zQwMDcwMw==",2/15/2018 9:07,,
13870240,8,MTU5MDE3ODc5OA==,2/15/2018 9:19,,
13870481,10,"Mjk4Mjk3,zYzMQ==",2/15/2018 9:31,BR,rio grande do sul
13870572,9,"MzI2MDU1,TU0,g==",2/15/2018 9:37,HU,
13870716,10,"MTMz,jc3,jg1Mg==",2/15/2018 9:45,GB,
13870940,10,"MTQyMzk3OTc0,A==",2/15/2018 9:58,HU,budapest
13871347,10,"MTQ3,TUzMzUzMA==",2/15/2018 10:19,,
13872188,6,"MTQzMDg0ODE5,g==",2/15/2018 11:00,GR,attiki
13872546,8,"MzEw,zM5MjQ1OQ==",2/15/2018 11:18,,
13872645,9,"MTQ0,DU4MzM3,A==",2/15/2018 11:21,GB,
13872972,10,Mjk3Mzc4MzA3MA==,2/15/2018 11:36,BR,sao paulo
13872981,0,"MzE3ODk4,Dg5OA==",2/15/2018 11:37,BR,sao paulo
13873600,8,"MTQxMjc5MTEy,Q==",2/15/2018 12:06,,
13873666,8,",zA0MzE5MTEz",2/15/2018 12:08,,
13873678,9,"MTMzMDMy,Dg0MA==",2/15/2018 12:09,,
13873960,9,"MzE5,Dk5,TQ4,A==",2/15/2018 12:20,,
13874465,10,"MzUwOTI1,zMzMA==",2/15/2018 12:40,US,indiana
13874857,10,"MzAxMDQxMzky,g==",2/15/2018 12:54,BR,sao paulo
13874933,10,"MTYw,DM0MDk3,A==",2/15/2018 12:57,PL,warminsko-mazurskie
13875002,10,",DEx,DUw,Tgx",2/15/2018 12:59,DE,bayern
13875246,10,MTQ1MTkzMzMxMg==,2/15/2018 13:08,,
13875484,8,"MzU2MTgx,TUyMg==",2/15/2018 13:16,,
13875541,10,"MTE0,DE1MTk5OQ==",2/15/2018 13:18,,
13875793,10,"MTY1,jc3MTU1,A==",2/15/2018 13:27,US,georgia
13875820,10,"MTY1MDg0,zYyMg==",2/15/2018 13:28,US,north carolina
13876604,10,"MTc1MzMz,Dg1Mw==",2/15/2018 13:55,US,illinois
13876622,10,"MTIwMjIyMjY2,w==",2/15/2018 13:56,US,vermont
13876896,10,"MjczMjYzMjIz,w==",2/15/2018 14:04,,
13876933,7,"MTQ2,zk5MjAz,A==",2/15/2018 14:05,,
13877233,10,MzE4ODM4MzEzMQ==,2/15/2018 14:14,,
13877503,10,"MzU3,jI1,TQ1OA==",2/15/2018 14:22,FR,
13878074,8,"MzE0MjMw,jAwOA==",2/15/2018 14:39,BR,sao paulo
13878382,7,"MTE0MTg0MzE1,Q==",2/15/2018 14:48,US,rhode island
13878390,7,MjkzMzEzMzEzMw==,2/15/2018 14:49,US,california
13878507,8,"MjU0MTY4,jAw,g==",2/15/2018 14:52,FR,hauts-de-france
13878609,5,MjkyMjMxOTYwMg==,2/15/2018 14:55,US,california
13878719,10,MTQ0MDU5OTkxOA==,2/15/2018 14:58,PL,wielkopolskie
13878998,10,"MTA3ODUw,Tk5,Q==",2/15/2018 15:06,,
13879278,7,"MTc1MzMz,Dg2OA==",2/15/2018 15:14,,
13879479,7,"MzUz,zE5ODE3OA==",2/15/2018 15:20,,
13879596,8,"MTM1,Dk1,jY5OQ==",2/15/2018 15:23,GB,
13879825,10,"MTQ1,DA2,DU0OA==",2/15/2018 15:29,GB,
13880078,9,"MTY3,jA0ODQ4MQ==",2/15/2018 15:36,CA,ontario
13880420,7,MzIxMTE4OTkwMg==,2/15/2018 15:44,CO,distrito capital
13880624,9,"MzE5,Dc2,zM2Mg==",2/15/2018 15:50,CR,alajuela
13880888,10,"ODQz,jQ1OTY1",2/15/2018 15:57,US,florida
13880890,0,"MTA4,TUxODUz,A==",2/15/2018 15:57,US,south dakota
13881464,9,"MTc1,zAz,DMy,w==",2/15/2018 16:10,,
13881847,10,"MTI2ODE4ODE0,Q==",2/15/2018 16:21,US,michigan
13881975,9,"MTA5OTE3MDE4,g==",2/15/2018 16:25,US,oregon
13882056,3,"MzQ3OTkxMzcw,g==",2/15/2018 16:27,CA,quebec
13882429,8,"MTEw,DA0MzkyMg==",2/15/2018 16:37,US,new york
13882602,8,"MTM4,DA5,Tk1Mw==",2/15/2018 16:41,FR,ile-de-france
13882900,10,MzMyMDMzMDEyMQ==,2/15/2018 16:49,KE,
13882965,9,MTE4MjI2OTAwMQ==,2/15/2018 16:51,US,texas
13882991,6,"MTYx,jc4MjI1,w==",2/15/2018 16:52,US,florida
13883078,8,"MTExOTg2,TE2MQ==",2/15/2018 16:54,US,south carolina
13883134,9,"MTEyMTc0,DIzOQ==",2/15/2018 16:55,US,oregon
13883266,7,"MTMz,jc3MzE3OA==",2/15/2018 16:59,GB,
13884182,8,"MzM0,jMwMzMwMg==",2/15/2018 17:22,,
13884912,10,"MzAzOTkz,TQ5OA==",2/15/2018 17:41,CO,
13885049,3,"MTI4MjIwOTY1,A==",2/15/2018 17:44,US,florida
13885086,8,"MjczMjQz,jQz,A==",2/15/2018 17:45,US,district of columbia
13885583,10,",DA5MTM5,zAx",2/15/2018 17:57,US,georgia
13886107,10,"MTM3MDIxMjI3,A==",2/15/2018 18:09,,
13886328,6,"MTY1ODYx,jk1MA==",2/15/2018 18:15,,
13886337,10,"MTE1,TU3MzkxMA==",2/15/2018 18:15,,
13886356,8,"MTIy,TY2MDE3,w==",2/15/2018 18:16,,
13887026,10,"MTA0,DQ4MzYy,g==",2/15/2018 18:33,CH,zurich
13887376,1,"MTEyOTE4OTQ0,g==",2/15/2018 18:43,US,florida
13888258,8,"MTIyOTEx,Tc1,Q==",2/15/2018 19:07,,
13888384,6,",zA5,zk0ODI=",2/15/2018 19:10,,
13888477,10,"MTE1ODYw,DU1Mw==",2/15/2018 19:12,,
13888618,6,"MzExODAy,DExOA==",2/15/2018 19:16,,
13889074,10,"MzQ4,DI2,zk0MA==",2/15/2018 19:27,US,colorado
13889234,10,"MTYx,TU0MTk1Mw==",2/15/2018 19:31,US,michigan
13889404,9,"MzU3,zkyOTAx,w==",2/15/2018 19:35,SE,stockholms lan
13889546,10,"MTE5,TgxMzc4,w==",2/15/2018 19:38,US,north carolina
13889629,8,"MTc5,jE1MzAzMg==",2/15/2018 19:41,US,north carolina
13890194,10,MjkzMzUyMzU4OQ==,2/15/2018 19:57,US,georgia
13890577,10,",jg5ODk5MzA=",2/15/2018 20:07,,
13891233,0,"MTE3,jc1,DQ0,g==",2/15/2018 20:26,CA,ontario
13891966,8,"MzA5MTcyMzEy,g==",2/15/2018 20:47,CA,alberta
13891979,8,"MTEw,TE3MzQ1MA==",2/15/2018 20:48,US,new york
13892259,8,MzEzMDc3OTU3Mw==,2/15/2018 20:57,CO,
13892261,5,"MjkzMjcz,zkw,g==",2/15/2018 20:57,US,texas
13892354,10,"MjcxOTAy,DA2,Q==",2/15/2018 21:01,US,illinois
13892360,6,"MzQ1,jg5,DYz,A==",2/15/2018 21:01,CA,british columbia
13892610,5,"MjM0MDU2MjIy,g==",2/15/2018 21:10,,
13893131,10,"MTI4,jE1OTc5,g==",2/15/2018 21:28,US,california
13893135,5,",DExMjAyMzA5",2/15/2018 21:28,US,california
13893934,10,MTgwODE3OTU3OA==,2/15/2018 21:54,US,texas
13894128,10,MTc0OTAyMDg5MA==,2/15/2018 22:00,US,california
13894482,10,MTEyODA3MDk4Mw==,2/15/2018 22:13,,
13894673,10,"MzA5ODYy,zMx,A==",2/15/2018 22:20,,
13896064,0,"MTIy,TU5,TU3,A==",2/15/2018 23:14,,
13896188,10,"MzQyMzU0,zQyMA==",2/15/2018 23:18,,
13896308,7,"MTYx,Dg5,zkz,w==",2/15/2018 23:22,US,illinois
13897148,7,"ODUyMjcw,zE0",2/16/2018 0:03,,
13897473,10,"MzAy,Tk3,zY5,A==",2/16/2018 0:19,,
13899182,6,MjAxMjQzODk1OA==,2/16/2018 2:05,,
13899682,1,"MTY2MTQz,zkxMQ==",2/16/2018 2:44,US,georgia
13900086,10,"MTEz,DYzMjU2,g==",2/16/2018 3:15,,
13900381,10,"Mjky,jQy,zgw,Q==",2/16/2018 3:40,US,north carolina
13900479,9,MTg2MTEwODg3OQ==,2/16/2018 3:48,AU,victoria
13900735,10,",DEyMDQ0,DYx",2/16/2018 4:12,,
13901123,8,ODM4ODQ0MjA2,2/16/2018 4:53,AU,queensland
13901127,8,"MzE4MDc4,zYxOQ==",2/16/2018 4:53,MX,yucatan
13901778,7,"MTYwMDkyMjky,Q==",2/16/2018 6:05,,
13902637,10,"MjE2Mjg0,zc1OQ==",2/16/2018 7:34,SA,makkah
13903610,9,"MTUxOTQ2,DU5,A==",2/16/2018 8:37,NL,
13903697,9,"MzY0,zk3ODgz,Q==",2/16/2018 8:42,NL,
13903710,7,MTMzMTg3OTAwOA==,2/16/2018 8:42,ES,islas baleares
13903766,9,MzEwODYyMTYyMg==,2/16/2018 8:46,FR,ile-de-france
13903935,10,"MTU1MzYx,zIx,Q==",2/16/2018 8:55,FR,ile-de-france
13905348,10,",jk4Mzc5,DM1",2/16/2018 10:06,,
13905490,5,",zg2,Tc1ODQ1",2/16/2018 10:14,,
13905765,6,"MTUy,DQ4,jE4MA==",2/16/2018 10:27,GB,
13906212,10,MzU4MDAxMjk3Mw==,2/16/2018 10:46,ES,tarragona
13906495,8,"MzU4,DA2,TMyMw==",2/16/2018 10:58,GB,
13906943,6,"MTM1MTg1,zE0OA==",2/16/2018 11:17,,
13907373,10,"MTM0MjEz,Dg1Mg==",2/16/2018 11:34,DE,hessen
13907864,10,"MjgwODIy,jYy,g==",2/16/2018 11:55,GB,
13908061,3,"MzY0,TU1OTQ5OA==",2/16/2018 12:03,,
13908515,8,"MTQxMjA5,DMwMQ==",2/16/2018 12:21,CZ,praha
13909093,10,"MTUy,DAz,Tk1MQ==",2/16/2018 12:44,GB,
13909531,8,"MzU4,zE1Mjc0,g==",2/16/2018 13:02,,
13909567,0,"MTI2,Dgx,DM5,A==",2/16/2018 13:03,,
13910043,9,MTM1ODI0MzY2MA==,2/16/2018 13:20,,
13910173,10,"MTYzMjE5ODg2,g==",2/16/2018 13:24,US,
13910281,10,"Mjky,DM4MjIy,g==",2/16/2018 13:28,US,rhode island
13910830,6,"MzU3MzE2,TM4OQ==",2/16/2018 13:46,GB,
13910977,8,"MzAz,DQ5MDk0,Q==",2/16/2018 13:51,AU,western australia
13911089,10,"MTI1,TkyMzk0Mg==",2/16/2018 13:54,US,ohio
13911597,10,MTM2OTk4ODg2MQ==,2/16/2018 14:11,,
13911676,8,MTQ1MjE1Mjk2MA==,2/16/2018 14:14,,
13911745,5,"MTEz,DYy,TI1OQ==",2/16/2018 14:17,,
13911998,8,"MTQy,zY3,DQ2,w==",2/16/2018 14:25,SE,skane lan
13912084,9,"MTIyOTI5,zY5,w==",2/16/2018 14:28,US,massachusetts
13912189,10,"MTIy,TExMTE2MQ==",2/16/2018 14:31,US,minnesota
13912243,10,"MTY1,jc2,jYxOA==",2/16/2018 14:33,US,georgia
13912336,10,"MzE2MDQw,TY2,g==",2/16/2018 14:35,NO,oslo
13912411,1,"MTI4Mjg5,Tk5OA==",2/16/2018 14:37,US,massachusetts
13912460,10,"MTI0,jMzMzQ4,A==",2/16/2018 14:39,US,new york
13912636,9,ODUyMDU4MTA2,2/16/2018 14:44,US,illinois
13912901,7,"MTA3MTk5ODE3,Q==",2/16/2018 14:52,US,arizona
13913282,3,"MTQx,Dg1OTUzMA==",2/16/2018 15:04,,
13913429,10,MTE2MjA0MzkxOA==,2/16/2018 15:09,,
13913740,10,MzYzMjM0Mjg3OA==,2/16/2018 15:19,,
13913907,10,"MTYy,zE2MTAxMw==",2/16/2018 15:24,US,florida
13914092,10,"MzE0,zAy,zY5,w==",2/16/2018 15:29,MX,yucatan
13914491,10,"MTQyMjE4ODY0,g==",2/16/2018 15:41,BE,antwerpen
13914492,10,"MTE5MTUy,TQw,g==",2/16/2018 15:41,US,california
13914591,8,"MTI2,zY4,TYwMg==",2/16/2018 15:45,US,alabama
13914611,8,"MTM0ODYx,Dg5Mg==",2/16/2018 15:45,HU,budapest
13914612,6,MTEwOTcyOTI5MQ==,2/16/2018 15:45,US,massachusetts
13915696,8,"MTY3,jAz,zY5OQ==",2/16/2018 16:15,,
13915773,4,",jQ2ODQ3,zQ4",2/16/2018 16:17,,
13915842,8,MTIwMjc4OTIwMg==,2/16/2018 16:19,,
13915941,10,"MjkzMjkz,Dkx,w==",2/16/2018 16:22,US,colorado
13915971,9,MTI5ODA4MDE2Mw==,2/16/2018 16:23,GB,
13916499,7,MTE1Mzc3MDUyOA==,2/16/2018 16:37,US,new jersey
13917068,1,"MTA4MzAxMDI0,g==",2/16/2018 16:53,CA,manitoba
13917160,8,"MzA5,zky,Tkw,A==",2/16/2018 16:55,US,colorado
13917829,10,",zE3ODUx,TQw",2/16/2018 17:12,,
13918607,9,"Mjg4OTQ4,TM0OQ==",2/16/2018 17:33,US,florida
13918651,7,",DE5MDExMjc3",2/16/2018 17:35,US,california
13919079,6,OTM2MTM3MTQ=,2/16/2018 17:44,GB,
13919452,10,MzM0MDM4OTczOA==,2/16/2018 17:56,US,florida
13919749,7,"MzQzMjI2MjI4,g==",2/16/2018 18:05,,
13920005,9,ODU0MTc1MDY2,2/16/2018 18:12,,
13921054,10,"MTIw,jgzOTMx,Q==",2/16/2018 18:41,US,arkansas
13921990,0,"Mjg5MzEz,DEz,Q==",2/16/2018 19:08,,
13922164,1,"MjQ4,jk1MDUx,A==",2/16/2018 19:13,,
13922269,7,MzMzMzYxMzU3MQ==,2/16/2018 19:17,,
13922608,9,MTA4MTkwMTg5Mg==,2/16/2018 19:28,US,texas
13922620,10,"MTE2ODA5,Dg0MQ==",2/16/2018 19:29,CA,quebec
13923455,0,",jQ1,TYxMTA2",2/16/2018 19:55,US,florida
13924139,9,"MzYyOTU5,Tg5OA==",2/16/2018 20:18,,
13924422,5,"MTI1,Dc5MTQ0,A==",2/16/2018 20:29,US,north carolina
13924668,10,"Mjky,jExMTUxMg==",2/16/2018 20:37,US,ohio
13924788,10,",DAyMjIyMTA2",2/16/2018 20:42,US,ohio
13924892,8,"ODAx,jgz,DEz",2/16/2018 20:46,US,florida
13925171,5,",jc5,zQxMzMw",2/16/2018 20:55,US,arkansas
13925579,10,",DEwMjMyMjE5",2/16/2018 21:10,,
13925632,7,"MTQ1,Dk4,jIyMA==",2/16/2018 21:12,,
13925753,7,MjE0OTM2MDkw,2/16/2018 21:17,,
13926012,5,"MjE3,Tg3MDEw",2/16/2018 21:26,US,illinois
13926379,10,"MTIz,TY5,jcy,w==",2/16/2018 21:39,US,massachusetts
13926449,10,"MTc0ODM4ODk1,w==",2/16/2018 21:42,US,north carolina
13926942,3,"MTY1,jU2Mzg5OQ==",2/16/2018 22:02,,
13927399,2,"MTE4,TA4,jQ5OA==",2/16/2018 22:18,,
13927403,10,"MzM1,zk1MDgz,Q==",2/16/2018 22:18,,
13927406,8,",DA2,jczODM0",2/16/2018 22:18,,
13927485,9,"MjI4,Tc4MjIwMQ==",2/16/2018 22:21,US,texas
13927556,0,"MTY1ODIx,Tkx,g==",2/16/2018 22:23,US,indiana
13927887,0,"MTE0ODM5ODAz,A==",2/16/2018 22:37,US,wisconsin
13928016,0,"MTIx,TAwMzM2,A==",2/16/2018 22:42,US,missouri
13928671,8,"MzE3MTM0,jcy,Q==",2/16/2018 23:13,,
13928717,10,MzA5ODU1MzQxOA==,2/16/2018 23:16,,
13928872,8,"MTY1,TYxMjEx,g==",2/16/2018 23:26,US,oklahoma
13928999,8,"MTQ0,DYzMzYxMQ==",2/16/2018 23:33,GB,
13930260,0,"MTY1ODkw,TA3MQ==",2/17/2018 0:57,US,michigan
13930457,10,"MTc5,TM5,TQw,A==",2/17/2018 1:12,,
13931399,9,"MzE4,DkyMDEx,g==",2/17/2018 2:27,MX,quintana roo
13932643,10,"MTk4,TQ1MDAw,w==",2/17/2018 4:56,JP,kanagawa
13933324,10,"MTIz,zk4MjA4,w==",2/17/2018 6:37,US,california
13934565,10,"MjY4,DE3MjI5Mg==",2/17/2018 8:48,GB,
13935082,10,"MjM5MzAy,TQ0,Q==",2/17/2018 9:32,CA,new brunswick
13939271,9,MjkxMzQ4MTQzOA==,2/17/2018 13:51,US,florida
13940749,10,"MzEw,zQwMTA5OQ==",2/17/2018 15:02,,
13940947,10,"MTY3OTk5,jMzMg==",2/17/2018 15:12,,
13941615,10,",zU2MTYyOTgy",2/17/2018 15:46,US,north carolina
13942464,9,"MzE4,TA3MzI4,A==",2/17/2018 16:25,MX,ciudad de mexico
13944462,10,"MTIwMjY3MTkz,A==",2/17/2018 17:56,US,pennsylvania
13945422,9,"MzUx,DM3,TY0,A==",2/17/2018 18:45,CA,british columbia
13946993,8,"MTI4MTU4,jYwOQ==",2/17/2018 20:02,,
13948750,8,MzQ1OTQ5MTgyMg==,2/17/2018 21:30,US,ohio
13949033,10,MTE0MzM1MDUxOQ==,2/17/2018 21:44,US,indiana
13951358,3,MTE4ODA1MzM3OQ==,2/18/2018 0:16,,
13952162,9,"MjE4,zk4MjU2Mw==",2/18/2018 1:30,PH,
13954226,2,"MTYy,jcwMTMwMw==",2/18/2018 5:25,US,pennsylvania
13958457,10,"MTM4,DQ0MjE2Mw==",2/18/2018 11:47,GB,
13958535,4,"MzY0OTA4,DkyMA==",2/18/2018 11:53,FR,ile-de-france
13960235,10,"MTIz,DUxMjg3Mg==",2/18/2018 13:39,US,new hampshire
13960615,10,MTM0OTQxMDc0OA==,2/18/2018 14:01,,
13960973,8,"Mjk1,TAx,jI2,A==",2/18/2018 14:19,,
13963993,10,"MzM1OTkzMjUx,Q==",2/18/2018 16:40,MX,ciudad de mexico
13964780,8,"MTY1,zMz,Tg0,Q==",2/18/2018 17:16,,
13967302,10,MTE4MTgyMzQ4MQ==,2/18/2018 19:07,,
13967735,8,"MTIy,zEwMDM1Mw==",2/18/2018 19:24,US,illinois
13968150,10,"MzU4MTU3OTYz,g==",2/18/2018 19:42,GB,
13969870,9,"MTkx,DE0MDkxOQ==",2/18/2018 21:01,,
13970465,10,"MjExMjY3,zY3OA==",2/18/2018 21:26,NZ,canterbury
13971652,3,"MzUyMzc5MDA5,A==",2/18/2018 22:24,AU,victoria
13972124,10,MzQwODU2MzQ0OA==,2/18/2018 22:46,AU,new south wales
13975152,10,",zM2MTc0,zQy",2/19/2018 2:17,,
13975511,10,"MTE0,DQ0,zk4OA==",2/19/2018 2:43,US,kentucky
13976071,6,"MTg1,jk4,TY4Mg==",2/19/2018 3:28,AU,new south wales
13976917,8,"MTcw,TMwMjQw,w==",2/19/2018 4:48,AU,new south wales
13977141,9,"MTM5OTc2,zE1OQ==",2/19/2018 5:12,,
13978072,8,"MzEw,DU1OTM5OA==",2/19/2018 6:45,FI,uusimaa
13978293,10,"MTc0MzM4MDgz,A==",2/19/2018 7:05,,
13978365,10,MzI4OTgzMzc2Mg==,2/19/2018 7:09,,
13978537,10,"MTk2,TEzMzY=",2/19/2018 7:22,AU,new south wales
13978820,6,"Mjk5OTAwODQ4,w==",2/19/2018 7:40,CH,zurich
13978899,10,"Mjg3MjIzMzQx,A==",2/19/2018 7:45,IN,maharashtra
13979372,10,"MjAzMDQ5,DE2Mg==",2/19/2018 8:11,,
13979850,10,"MTUz,zIwODM3,w==",2/19/2018 8:33,FI,uusimaa
13980478,10,MzY1MDgzODgzMA==,2/19/2018 9:05,,
13980960,8,"MzI4MTY1,jI2,Q==",2/19/2018 9:28,FR,ile-de-france
13981182,9,"MzU4MjM5,jc5MA==",2/19/2018 9:38,DE,saarland
13981456,10,"MzU1OTEz,zUz,A==",2/19/2018 9:51,GB,
13982677,10,"MTA0MDU5,TA3,A==",2/19/2018 10:46,GB,
13982700,8,"MTM1,jM3OTgy,Q==",2/19/2018 10:47,SE,stockholms lan
13983538,5,"Mjc4MzAw,jgx,g==",2/19/2018 11:27,GB,
13983793,10,"Mjk4MjIx,TI1Mg==",2/19/2018 11:38,BR,rio de janeiro
13983923,10,MjQ0MjYxMDE4,2/19/2018 11:44,IN,karnataka
13984932,8,MTg0MDEwOTg4OQ==,2/19/2018 12:28,PL,wielkopolskie
13985140,10,",zAx,zg2,Tg2",2/19/2018 12:37,KE,nairobi city
13985724,10,"MzIx,jc1,Tgw,w==",2/19/2018 12:58,BR,rio grande do sul
13986305,8,"MTM5MTcz,jE5MQ==",2/19/2018 13:18,,
13987191,8,"MzEw,Tg1OTg0,g==",2/19/2018 13:46,GB,
13987434,8,"Mjk1,DQ5,zkw,Q==",2/19/2018 13:53,GB,
13987841,9,MTEyMDAzODI3MA==,2/19/2018 14:05,,
13988447,10,MzI2OTQ3MzkwMw==,2/19/2018 14:23,ES,madrid
13988737,9,"MzMzOTk0MDk2,w==",2/19/2018 14:31,US,idaho
13988834,10,"MTM0,zE4OTAy,w==",2/19/2018 14:34,GB,
13989026,10,MTYzMjUzODI5Mg==,2/19/2018 14:40,US,florida
13989119,10,",jk0,jc5OTY=",2/19/2018 14:43,US,florida
13989163,10,"MzE0,jYy,jYxMw==",2/19/2018 14:44,MX,sonora
13989398,9,"MzQy,zY2Mzgw,A==",2/19/2018 14:51,US,georgia
13990280,9,"MTgw,DYx,DM2Mg==",2/19/2018 15:17,,
13990486,5,"MTIyOTg3,TM4,A==",2/19/2018 15:25,US,colorado
13991138,6,MjczMTcwODY3Mw==,2/19/2018 15:44,US,california
13991268,8,"MTIw,jc1,Tk5,A==",2/19/2018 15:47,US,oregon
13991405,8,"MTE2MzE0,jgyMw==",2/19/2018 15:52,US,pennsylvania
13991416,10,",DA3,DY2,zA2",2/19/2018 15:52,US,florida
13991987,10,"MTEwOTMy,DcyMA==",2/19/2018 16:08,,
13992269,8,"MjY1,zc5,zE1OA==",2/19/2018 16:16,,
13992313,7,"MTYx,jcz,DI0Mg==",2/19/2018 16:18,,
13992650,9,MzMzMzUwMjQxMw==,2/19/2018 16:29,US,georgia
13992837,10,"MzE5MDM0OTg2,A==",2/19/2018 16:34,PE,metropolitana de lima
13992952,10,"Mjcz,DE3MjUx,w==",2/19/2018 16:38,US,ohio
13992990,8,"MTM2,jIyMjM4MA==",2/19/2018 16:39,GB,
13993021,9,"ODUy,Dg3,zMx",2/19/2018 16:40,US,pennsylvania
13993094,10,",DA2MTI5OTM5",2/19/2018 16:43,CA,quebec
13993358,10,"MTYx,jM4,Dc2Mg==",2/19/2018 16:51,US,minnesota
13993531,9,"MTE2MDI4,Tc0,g==",2/19/2018 16:57,US,pennsylvania
13993711,6,"MzE0,zU1,jI3,Q==",2/19/2018 17:02,MX,yucatan
13994533,7,"MTUx,Tc3ODYxMQ==",2/19/2018 17:26,FR,ile-de-france
13994712,9,MzIwMDU3MTkzOA==,2/19/2018 17:31,CL,region metro de santiago
13994742,7,"MTIz,jc3ODIx,Q==",2/19/2018 17:32,US,texas
13995405,9,"MTY2ODkzOTYw,w==",2/19/2018 17:53,US,california
13995642,10,",zk4,Tkw,DAx",2/19/2018 18:00,US,california
13995665,7,"MTE3,jY3,TQ0Mg==",2/19/2018 18:00,US,michigan
13995909,7,"MTY1ODA2,zE0,w==",2/19/2018 18:06,,
13996048,5,MTE4MDc3Mjk5OA==,2/19/2018 18:10,,
13996498,7,"MTYx,jQ4ODIwMQ==",2/19/2018 18:23,US,pennsylvania
13996926,10,"MTI3,jkzMTI4,w==",2/19/2018 18:39,US,connecticut
13997570,9,MTYxMTI4MDYyMg==,2/19/2018 19:00,US,north carolina
13998326,10,"MzEz,Dk4MzQwMw==",2/19/2018 19:23,,
13999133,1,"MTYx,DM2,jg5MQ==",2/19/2018 19:50,US,new york
13999497,9,"MzM1OTEy,TIx,w==",2/19/2018 20:01,MX,ciudad de mexico
13999776,9,",DE2,TMxMTE5",2/19/2018 20:12,,
13999902,10,"MTYz,DMzMDAx,A==",2/19/2018 20:15,,
13999956,8,MTY3MjgwOTg3OQ==,2/19/2018 20:17,,
14000101,10,"MzAwMTc1,jExMw==",2/19/2018 20:21,,
14000166,9,"MzM3ODk3MjAw,g==",2/19/2018 20:23,MX,ciudad de mexico
14000785,6,"MTE0ODM5ODAz,A==",2/19/2018 20:42,US,wisconsin
14001043,0,MTE0MzAzMzYyMg==,2/19/2018 20:51,US,district of columbia
14001321,9,"ODUy,Dg3,zMy",2/19/2018 21:00,US,pennsylvania
14001488,10,"MzUx,jkyMDY4Mg==",2/19/2018 21:05,,
14001921,10,MzYzMzMzOTI1OA==,2/19/2018 21:22,,
14002443,3,"MzA0,jA2MDM1,A==",2/19/2018 21:41,CO,antioquia
14003141,8,"MzY4MDA3,DIxMA==",2/19/2018 22:07,,
14003246,3,MTEzMzg2OTA0MQ==,2/19/2018 22:11,,
14003880,9,"MTc0ODc5,TU3,g==",2/19/2018 22:37,US,georgia
14003975,7,MTY2MDgwMzUwMQ==,2/19/2018 22:41,US,illinois
14004816,8,"MTI2,jgwMzY0Mw==",2/19/2018 23:16,,
14005065,8,",DA2Mzgz,jIz",2/19/2018 23:28,US,washington
14005854,10,"MTg1,TAzMzY0Mg==",2/20/2018 0:12,,
14006101,3,ODAwMzY3OTYy,2/20/2018 0:26,US,california
14006970,5,MzUzMzYxMTQ2OA==,2/20/2018 1:19,,
14007490,10,"MjQy,Dk5MzAxMQ==",2/20/2018 1:50,AU,new south wales
14007822,10,",DA5,jk1,Tc3",2/20/2018 2:07,,
14007885,10,"MTE3,jQw,zI3Mg==",2/20/2018 2:12,,
14007946,8,"MzQx,jc3Mzc0,g==",2/20/2018 2:15,,
14008449,10,"MTIz,jc2ODA2,Q==",2/20/2018 2:52,US,texas
14009355,7,"MjAz,TI3,TMw,A==",2/20/2018 4:04,,
14009684,10,"Mjk3ODg0,TExOA==",2/20/2018 4:35,BR,sao paulo
14009730,8,"MTcw,Tg0,jkw,w==",2/20/2018 4:41,AU,south australia
14009956,8,"MTI4,jE1,TY2,w==",2/20/2018 5:00,US,california
14011103,10,ODY3MTQwMTQy,2/20/2018 6:50,NO,oslo
14011419,8,"MTMw,zY2,jI4,g==",2/20/2018 7:15,,
14012166,9,"MTgz,jc0MzQw,A==",2/20/2018 8:10,,
14012303,7,"MTQxMDI1,zUw,g==",2/20/2018 8:19,,
